Price of Wheat flour - Retail in INR per KG in India

Date,Price
January-2010,19.2
February-2010,19.1875
March-2010,18.7125
April-2010,17.6025
May-2010,16.8475
June-2010,17.5125
July-2010,17.8525
August-2010,18.5475
September-2010,19.5
October-2010,19.5
November-2010,19.6125
December-2010,19.375
January-2011,19.6175
February-2011,19.8425
March-2011,19.705
April-2011,19.4175
May-2011,18.8925
June-2011,18.8075
July-2011,19.345
August-2011,19.4625
September-2011,19.285
October-2011,19.1325
November-2011,19.045
December-2011,19.015
January-2012,19.13
February-2012,19.1
March-2012,19.5525
April-2012,17.641041666666663
May-2012,17.757083333333334
June-2012,18.1428
July-2012,18.33745098039216
August-2012,19.286862745098038
September-2012,19.923000000000002
October-2012,20.85647058823529
November-2012,21.26294117647059
December-2012,21.6806
January-2013,22.01745098039216
February-2013,22.245098039215687
March-2013,22.2084
April-2013,22.1074
May-2013,22.063
June-2013,22.423529411764708
July-2013,22.817999999999998
August-2013,22.847399999999997
September-2013,22.904897959183668
October-2013,22.999019607843138
November-2013,23.20372549019607
December-2013,23.38352941176471
January-2014,23.591960784313727
February-2014,23.530599999999996
March-2014,23.421764705882357
April-2014,23.455200000000005
May-2014,23.20285714285714
June-2014,23.1658
July-2014,23.256600000000002
August-2014,23.672399999999996
September-2014,23.661000000000005
October-2014,23.801020408163264
November-2014,23.843199999999996
December-2014,23.912999999999997
January-2015,24.240892857142857
February-2015,24.375357142857144
March-2015,24.308214285714286
April-2015,24.75
May-2015,24.805
June-2015,24.895
July-2015,23.88350877192983
August-2015,23.91333333333334
September-2015,23.992807017543853
October-2015,24.099285714285713
November-2015,24.149285714285718
December-2015,24.28946428571428
January-2016,24.332280701754385
February-2016,24.4719298245614
March-2016,24.53298245614035
April-2016,24.27754385964912
May-2016,24.06175438596491
June-2016,24.3348275862069
July-2016,24.58603448275862
August-2016,24.75368421052632
September-2016,24.857368421052627
October-2016,25.24105263157894
November-2016,26.340714285714288
December-2016,27.45508771929824
January-2017,27.625862068965517
February-2017,27.29614035087719
March-2017,26.928070175438602
April-2017,26.559999999999995
May-2017,26.253333333333334
June-2017,25.584181818181815
July-2017,26.28578947368421
August-2017,26.208245614035086
September-2017,26.466034482758616
October-2017,26.594137931034485
December-2017,26.75157894736842
January-2018,26.600701754385963
February-2018,26.55103448275862
March-2018,26.549122807017543
April-2018,26.37732142857143
May-2018,26.397241379310344
June-2018,26.586379310344824
July-2018,26.823157894736855
August-2018,27.355593220338974
September-2018,27.37508474576271
October-2018,27.46931034482759
November-2018,27.732807017543863
December-2018,31.512500000000003
January-2019,28.022711864406777
February-2019,31.740000000000002
March-2019,30.8375
April-2019,29.207500000000003
May-2019,29.3325
June-2019,28.05775862068966
