Price of Sugar - Retail in INR per KG in India

Date,Price
May-2016,39.75793103448276
June-2016,40.139830508474574
July-2016,40.564237288135594
August-2016,41.24982758620692
September-2016,41.255172413793105
October-2016,41.472931034482755
November-2016,41.467543859649126
December-2016,41.31241379310345
January-2017,41.89254237288136
February-2017,42.59293103448276
March-2017,43.084999999999994
April-2017,43.36254237288137
May-2017,43.613793103448266
June-2017,43.21910714285713
July-2017,43.55534482758621
August-2017,43.819482758620694
September-2017,44.343050847457626
October-2017,44.304745762711875
December-2017,42.93293103448276
January-2018,41.50741379310344
February-2018,40.785593220338995
March-2018,40.45206896551725
April-2018,38.87491228070176
May-2018,36.85118644067797
June-2018,37.62016949152543
July-2018,39.07017241379311
August-2018,39.313898305084734
September-2018,39.04932203389832
October-2018,38.97810344827586
November-2018,38.55315789473685
December-2018,38.957499999999996
January-2019,38.68203389830508
February-2019,39.4075
March-2019,39.352500000000006
April-2019,39.72
May-2019,40.16
June-2019,40.237500000000004
